Generation,Hunting Strategy,Speed,Stealth,Stamina,Sense,Hunting Outcome,Prey Type
0.0,pursuit,21.0,94.0,28.0,36.0,0.0,Rabbit
0.0,pursuit,14.0,39.0,28.0,28.0,0.0,Rabbit
0.0,pursuit,88.0,37.0,93.0,42.0,1.0,Rabbit
0.0,pursuit,77.0,87.0,41.0,75.0,0.0,Rabbit
0.0,pursuit,84.0,81.0,2.0,82.0,0.0,Rabbit
0.0,pursuit,43.0,6.0,54.0,58.0,0.0,Rabbit
0.0,pursuit,8.0,26.0,26.0,15.0,0.0,Rabbit
0.0,pursuit,88.0,51.0,15.0,18.0,0.0,Rabbit
0.0,pursuit,40.0,97.0,21.0,39.0,0.0,Rabbit
0.0,pursuit,97.0,9.0,67.0,22.0,0.0,Rabbit
0.0,pursuit,11.0,61.0,74.0,6.0,0.0,Rabbit
0.0,pursuit,48.0,84.0,60.0,20.0,0.0,Rabbit
0.0,pursuit,23.0,58.0,67.0,65.0,0.0,Rabbit
0.0,pursuit,96.0,50.0,22.0,57.0,0.0,Rabbit
0.0,pursuit,41.0,1.0,64.0,6.0,0.0,Rabbit
0.0,pursuit,32.0,14.0,87.0,93.0,1.0,Rabbit
0.0,pursuit,19.0,11.0,18.0,63.0,1.0,Rabbit
0.0,pursuit,4.0,91.0,25.0,56.0,0.0,Rabbit
0.0,pursuit,73.0,60.0,8.0,8.0,0.0,Rabbit
0.0,pursuit,45.0,100.0,6.0,37.0,0.0,Rabbit
0.0,pursuit,3.0,96.0,4.0,72.0,0.0,Rabbit
0.0,pursuit,18.0,61.0,54.0,5.0,0.0,Rabbit
0.0,pursuit,25.0,72.0,80.0,26.0,0.0,Rabbit
0.0,pursuit,52.0,32.0,23.0,62.0,0.0,Rabbit
0.0,pursuit,86.0,8.0,10.0,86.0,0.0,Rabbit
0.0,pursuit,41.0,54.0,75.0,37.0,0.0,Rabbit
0.0,pursuit,91.0,24.0,46.0,31.0,0.0,Rabbit
0.0,pursuit,42.0,90.0,88.0,73.0,0.0,Rabbit
0.0,pursuit,76.0,13.0,34.0,73.0,0.0,Rabbit
0.0,pursuit,65.0,31.0,77.0,84.0,0.0,Rabbit
0.0,pursuit,49.0,62.0,15.0,83.0,0.0,Rabbit
0.0,pursuit,7.0,29.0,48.0,72.0,0.0,Rabbit
0.0,pursuit,78.0,28.0,99.0,83.0,1.0,Rabbit
0.0,pursuit,46.0,60.0,56.0,96.0,0.0,Rabbit
0.0,pursuit,41.0,6.0,82.0,91.0,1.0,Rabbit
0.0,pursuit,87.0,48.0,97.0,60.0,0.0,Rabbit
0.0,pursuit,18.0,51.0,37.0,34.0,0.0,Rabbit
0.0,pursuit,92.0,37.0,86.0,39.0,0.0,Rabbit
0.0,pursuit,21.0,67.0,2.0,8.0,0.0,Rabbit
0.0,pursuit,79.0,60.0,91.0,86.0,1.0,Rabbit
0.0,pursuit,90.0,90.0,43.0,40.0,1.0,Rabbit
0.0,pursuit,73.0,20.0,79.0,80.0,1.0,Rabbit
